x,U_0,U_1,U_2
211.351351351,7.64705953525,7.78696065987e-09,0.0367818181728
213.423423423,7.62685491604,7.83305766753e-09,0.0361465738435
215.495495495,7.60662260018,7.8792446824e-09,0.0360959389766
217.567567568,7.58323108005,7.92839926603e-09,0.035899143152
219.63963964,7.55882280452,7.97850892928e-09,0.0356553070192
221.711711712,7.53453810593,8.02949592986e-09,0.033889462631
223.783783784,7.50594375347,8.08450479389e-09,0.0316538449114
225.855855856,7.47652747696,8.13898900474e-09,0.0308152799698
227.927927928,7.44707296021,8.19311447224e-09,0.0304256833741
230,7.41182575614,8.24966943243e-09,0.029959632852
232.072072072,7.37639177775,8.30656617009e-09,0.0291133899171
234.144144144,7.34054219239,8.36475627629e-09,0.0263243847253
236.216216216,7.29765100627,8.42308705391e-09,0.0230245833841
238.288288288,7.25477149993,8.47998318403e-09,0.022311312794
240.36036036,7.21079055954,8.53605681957e-09,0.0217087759826
242.432432432,7.16157631085,8.58840692343e-09,0.0213008087773
244.504504505,7.11236386279,8.64128653217e-09,0.019785346902
246.576576577,7.0581633598,8.69437285738e-09,0.0163646546889
248.648648649,6.99108595426,8.74542041296e-09,0.0133623138889
250.720720721,6.92431633945,8.7952263411e-09,0.0128421164152
252.792792793,6.86907921855,8.84083342085e-09,0.0120531149117
254.864864865,6.83245134919,8.87966485186e-09,0.0108303614509
256.936936937,6.79548080524,8.91912741031e-09,0.00805000481677
259.009009009,6.73507130947,8.94520468909e-09,0.00516663310056
261.081081081,6.65032852052,8.95627573879e-09,0.00398591857664
263.153153153,6.56574585324,8.96668072808e-09,0.00379588092303
265.225225225,6.4423717879,8.97655691308e-09,0.00377739652299
267.297297297,6.29218602094,8.98606760101e-09,0.00387748569528
269.369369369,6.14152434324,8.99547242214e-09,0.00367306632114
271.441441441,6.07090525747,9.00526319357e-09,0.00337590634828
273.513513514,6.03556996422,9.01720139145e-09,0.00256184160188
275.585585586,6.00037497953,9.030451521e-09,0.00140656960538
277.657657658,5.96966851371,9.02876758357e-09,0.000809152092122
279.72972973,5.94008408495,9.02334980201e-09,0.000351548646722
281.801801802,5.90998367016,9.0161088222e-09,0.00184552849816
283.873873874,5.81929076906,9.0036986951e-09,0.00501932100682
285.945945946,5.72240329116,8.99114973544e-09,0.0063039556251
288.018018018,5.62585674579,8.97876299136e-09,0.00709765948984
290.09009009,5.56239212897,8.97386290773e-09,0.0077277041983
292.162162162,5.49905005582,8.96838695986e-09,0.00894971064233
294.234234234,5.43831906504,8.96278916339e-09,0.0123842982597
296.306306306,5.39443064533,8.97339515148e-09,0.0155383663716
298.378378378,5.35038983675,8.98658295128e-09,0.0158922705594
300.45045045,5.30686795135,9.00540027532e-09,0.0162712563236
302.522522523,5.26521418943,9.04448424809e-09,0.0167405357629
304.594594595,5.22352870373,9.08306003519e-09,0.0183255569773
306.666666667,5.18384032987,9.1316921449e-09,0.0212666704845
308.738738739,5.14850529033,9.20293377051e-09,0.0232582338248
310.810810811,5.11334132767,9.27388348747e-09,0.0234418699634
312.882882883,5.08138131663,9.35813571263e-09,0.0233312461696
314.954954955,5.05373683226,9.46030576907e-09,0.0228242722628
317.027027027,5.02575191017,9.56536428732e-09,0.0235607372373
319.099099099,5.00044954429,9.69150025858e-09,0.0244560348013
321.171171171,4.9779881189,9.82951534757e-09,0.024093408907
323.243243243,4.95589924803,9.96069565374e-09,0.0227659443732
325.315315315,4.93668238425,1.01101419249e-08,0.0210964869899
327.387387387,4.91911790811,1.02700973814e-08,0.0192302665973
329.459459459,4.90116188341,1.04473524247e-08,0.0185849409622
331.531531532,4.88621153254,1.06542614137e-08,0.0180054477864
333.603603604,4.87240751463,1.08523940669e-08,0.0165762109338
335.675675676,4.85863576328,1.10405262114e-08,0.0147101449711
337.747747748,4.84741200888,1.12505644714e-08,0.0131546622981
339.81981982,4.83667599072,1.14660820902e-08,0.0117013096952
341.891891892,4.82626662729,1.17125797592e-08,0.0112226616891
343.963963964,4.81853825111,1.19805336725e-08,0.0110077140474
346.036036036,4.81035408,1.22218415423e-08,0.0100737844655
348.108108108,4.80217451094,1.24583680449e-08,0.00902716978658
350.18018018,4.79598269954,1.26958517298e-08,0.00824825285277
352.252252252,4.79002720041,1.29403158818e-08,0.00764676005749
354.324324324,4.7851549208,1.31909950314e-08,0.00757109432907
356.396396396,4.78228949727,1.33643256253e-08,0.00746913027765
358.468468468,4.77853232509,1.354705075e-08,0.00694568933628
360.540540541,4.7748324986,1.37445319106e-08,0.00651923282403
362.612612613,4.77225599789,0.000116079255603,0.00625853238822
364.684684685,4.77454062644,0.000819344047444,0.00544620974859
366.756756757,4.77571061557,0.00100891990718,0.00476248588427
368.828828829,4.7749432552,0.000305655480167,0.00430227893894
370.900900901,4.77972030305,0.000223466913214,0.00416733420059
372.972972973,4.78068586176,0.000247523524799,0.00422318047192
375.045045045,4.77580861584,-0.000213488890339,0.00411432221068
377.117117117,4.77642271422,-0.000784761887565,0.00384158203289
379.189189189,4.7770368126,-0.000700312653194,0.00356884185252
381.261261261,4.77765091098,-0.000129039337789,0.00329610167022
383.333333333,4.78623436555,0.000254028560747,0.00328378895538
385.405405405,4.78530369196,0.000137038675254,0.00339281303771
387.477477477,4.78389189944,-0.000262954539147,0.0033443193021
389.54954955,4.78616179322,-0.000714460809467,0.003167475677
391.621621622,4.78843168701,-0.000459261369523,0.00299063204889
393.693693694,4.79070158079,-7.75478783695e-06,0.00281378841994
395.765765766,4.80282981905,0.000258539151652,0.00275914167999
397.837837838,4.79945867661,5.49613948148e-05,0.00289106968534
399.90990991,4.80122320989,-0.00028364833174,0.00279464187714
401.981981982,4.8048710438,-0.000642207579683,0.00263171664224
404.054054054,4.80851887773,-0.000289883820565,0.00246879140538
406.126126126,4.81407251523,3.98849645317e-05,0.00231022085505
408.198198198,4.82595128565,0.000208258159262,0.0021978000746
410.27027027,4.82155048368,5.51232201256e-08,0.00234786267522
412.342342342,4.8264087703,-0.000297484372018,0.00218533954788
414.414414414,4.83126871959,-0.000476017625147,0.00202276028919
416.486486486,4.83612866891,-0.000178461741015,0.00186018102988
418.558558559,4.84497192143,6.49237382787e-05,0.0016864895267
420.630630631,4.85414822446,0.000128389744912,0.00159722009329
422.702702703,4.85243974917,-5.31672928664e-05,0.00167549810578
424.774774775,4.85832586093,-0.000308236539249,0.00151278915746
426.846846847,4.86421197271,-0.000354814253116,0.0013500802092
428.918918919,4.87009808452,-9.9744643339e-05,0.00118737126103
430.990990991,4.88212661925,7.49007262644e-05,0.000989133588403
433.063063063,4.88824371497,7.16926625426e-05,0.000947124018133
435.135135135,4.88917807546,-9.21136838568e-05,0.000952338305512
437.207207207,4.89594185384,-0.000312945177266,0.000786125699645
439.279279279,4.90270563228,-0.000261097550314,0.00061991309422
441.351351351,4.90946941073,-4.02656797558e-05,0.000453700489069
443.423423423,4.92468057077,7.30652791655e-05,0.000225107646983
445.495495495,4.9273309952,3.34435751578e-05,0.000237733291506
447.567567568,4.93094741771,-0.000119318893538,0.000172344389666
449.63963964,4.93846992306,-0.000309985756447,1.53608305878e-06
451.711711712,4.94599242849,-0.000185637481318,-0.000169272222814
453.783783784,4.95379432889,1.60920544335e-06,-0.000342383711509
455.855855856,4.97195376784,6.20510573175e-05,-0.000600877221654
457.927927928,4.97069521731,1.00188716088e-05,-0.000530442217943
460,4.97706722483,-0.00013588974094,-0.000659750772293
462.072072072,4.9852391253,-0.00028740731987,-0.000833517038146
464.144144144,4.99341102585,-0.000124560910624,-0.00100728330324
466.216216216,5.00415985473,8.39317872014e-06,-0.00120396470678
468.288288288,5.02027657356,3.41048703841e-05,-0.00142620813195
470.36036036,5.01818034587,-5.88604180291e-06,-0.00135602257031
472.432432432,5.0268974954,-0.000142362098558,-0.00153035555465
474.504504505,5.03561464495,-0.000212380150422,-0.00170468853885
476.576576577,5.04433179457,-7.59036870897e-05,-0.00187902152263
478.648648649,5.05806139122,6.40251134098e-06,-0.00210105999847
480.720720721,5.07023749409,1.07783412635e-05,-0.00226064024878
482.792792793,5.07066003624,-2.80033289038e-05,-0.00225194245404
484.864864865,5.07982332923,-0.000139226874193,-0.00242430679473
486.936936937,5.08898662227,-0.000149865460954,-0.0025966711353
489.009009009,5.09814991537,-3.86415018034e-05,-0.00276903547574
491.081081081,5.11488570322,-2.39459751599e-06,-0.00301819004738
493.153153153,5.12270452119,-1.97506158504e-06,-0.00311324532589
495.225225225,5.12573833813,-4.01035905597e-05,-0.0031579980739
497.297297297,5.13525346571,-0.000127210258298,-0.00332579315063
499.369369369,5.14476859336,-9.91843569134e-05,-0.00349358822743
501.441441441,5.15428372105,-1.20772687413e-05,-0.00366138330426
503.513513514,5.17403009912,-1.6315807707e-05,-0.00393918874943
505.585585586,5.17712958767,-6.2481775008e-06,-0.00396793912245
507.657657658,5.18284335335,-4.30147189648e-05,-0.00405798308343
509.72972973,5.19262119381,-0.000107314757896,-0.00421873235909
511.801801802,5.20239903437,-5.97882712728e-05,-0.00437948163516
513.873873874,5.21302158249,-2.18574399569e-06,-0.00454980399006
515.945945946,5.23491083611,-3.39202865385e-05,-0.00484781202722
518.018018018,5.23299957132,-3.84103726429e-06,-0.00480907793187
520.09009009,5.24143228482,-3.77496588367e-05,-0.00493631749167
522.162162162,5.25138974195,-7.40386041135e-05,-0.00508785432096
524.234234234,5.26134719917,-3.10151552118e-05,-0.00523939115103
526.306306306,5.27472668042,-1.17354982967e-05,-0.00543152264781
528.378378378,5.29243707956,-3.85554803008e-05,-0.00566652154037
530.45045045,5.29093738839,-2.00813937821e-06,-0.00563853376339
532.522522523,5.30099816531,-2.54872788933e-05,-0.00577912187722
534.594594595,5.31105894226,-3.54913081936e-05,-0.00591970999139
536.666666667,5.32111971928,-1.20117302933e-05,-0.00606029810639
538.738738739,5.33722883772,-2.47140247596e-05,-0.00627544515358
540.810810811,5.34987031657,-3.57562620046e-05,-0.00643791208051
542.882882883,5.35098048058,-1.69032220752e-06,-0.00644654194514
544.954954955,5.36107564233,-7.51458767594e-06,-0.0065749068106
547.027027027,5.37117080413,-7.56501312853e-06,-0.00670327167681
549.099099099,5.38126596599,-1.74030312638e-06,-0.00683163654377
551.171171171,5.40005258894,-4.0065801267e-05,-0.0070705274097
553.243243243,5.40745196298,-2.85405607959e-05,-0.00716124579624
555.315315315,5.41117695135,4.9971228347e-06,-0.00719940399337
557.387387387,5.42124526143,1.48454927437e-05,-0.00731469619564
559.459459459,5.43131357158,1.08208244406e-05,-0.00742998839923
561.531531532,5.44138188176,9.72905529849e-07,-0.00754528060337
563.603603604,5.46277188775,-5.69399495731e-05,-0.00780806264971
565.675675676,5.46483092708,-1.80525073518e-05,-0.00782901240325
567.747747748,5.47114805211,1.67950726816e-05,-0.0078900816987
569.81981982,5.4811361012,4.03084904529e-05,-0.00799183696504
571.891891892,5.49112415038,2.08847808815e-05,-0.00809359223352
573.963963964,5.50252727311,-7.56520300902e-06,-0.00821411590637
576.036036036,5.52457243499,-7.23480581303e-05,-0.00847627887322
578.108108108,5.52170134088,-5.23020724839e-06,-0.00843575886337
580.18018018,5.53056463383,3.24839509462e-05,-0.00851376836573
582.252252252,5.54042672287,5.91221998056e-05,-0.00860186674751
584.324324324,5.55028881201,2.39112620414e-05,-0.00868996513184
586.396396396,5.56415552636,-2.25773255365e-05,-0.0088318660037
588.468468468,5.5807489448,-6.10584628814e-05,-0.00901990555207
590.540540541,5.57944869735,5.90219057349e-06,-0.00899313250017
592.612612613,5.58914649236,5.09390217474e-05,-0.00906773520107
594.684684685,5.59884428741,6.62125387036e-05,-0.00914233790313
596.756756757,5.60854208252,2.11761821125e-05,-0.00921694060757
598.828828829,5.62479147757,-3.84677343806e-05,-0.00938035019608
600.900900901,5.63593676074,-4.79326366706e-05,-0.00949789590087
602.972972973,5.63715825622,1.8042537177e-05,-0.00948951631282
605.045045045,5.64666031796,7.11630339093e-05,-0.00955100515201
607.117117117,5.65616237975,6.70060393607e-05,-0.00961249399345
609.189189189,5.66566444158,1.38860280715e-05,-0.00967398283683
611.261261261,5.68420479352,-5.48630574048e-05,-0.0098587193534
613.333333333,5.68995550291,-3.35533161494e-05,-0.00990968771401
615.405405405,5.69363548068,3.26848501502e-05,-0.00991512084313
617.477477477,5.7029166978,9.2296527506e-05,-0.00996404924555
619.54954955,5.71219791498,6.2750242732e-05,-0.0100129776514
621.621621622,5.72147913219,3.1390637512e-06,-0.0100619060584
623.693693694,5.74221142222,-7.15156183076e-05,-0.0102676192483
625.765765766,5.74266153976,-1.83511741119e-05,-0.0102558558262
627.837837838,5.74872546384,4.89512507186e-05,-0.0102714420772
629.90990991,5.75776643125,0.000113619157656,-0.0103084730374
631.981981982,5.76680739875,5.45750364266e-05,-0.0103455040021
634.054054054,5.7777151703,-1.19241790062e-05,-0.0104081726463
636.126126126,5.79719590197,-7.89857596473e-05,-0.0105932230614
638.198198198,5.79394457036,-2.62794730837e-06,-0.0105377549147
640.27027027,5.80231010916,6.61015529547e-05,-0.0105607696337
642.342342342,5.81109651306,0.00011193547809,-0.0105866276923
644.414414414,5.81988291704,4.34828651297e-05,-0.0106124857551
646.486486486,5.8329559207,-2.80934997613e-05,-0.0106973887601
648.558558559,5.8470470685,-6.35810209856e-05,-0.0108179517786
650.630630631,5.84578203942,1.24004759126e-05,-0.0107705047208
652.702702703,5.85430405318,8.35281395547e-05,-0.0107859795971
654.774774775,5.86282606698,0.000101464879144,-0.0108014544756
656.846846847,5.87134808084,3.03377458995e-05,-0.0108169293577
658.918918919,5.88649353607,-4.44471812073e-05,-0.010923997967
660.990990991,5.89533744884,-4.78164236549e-05,-0.0109834949299
663.063063063,5.89639895175,2.78991755316e-05,-0.0109446939739
665.135135135,5.90465063854,0.00010073464272,-0.0109506688575
667.207207207,5.9129023254,8.87012684791e-05,-0.0109566437452
669.279279279,5.92115401229,1.58663361985e-05,-0.0109626186358
671.351351351,5.93827766376,-6.09445288166e-05,-0.0110920060602
673.423423423,5.94203544276,-3.18110450564e-05,-0.0110931790234
675.495495495,5.94533927958,4.36130772377e-05,-0.0110618962798
677.567567568,5.9533180312,0.000117314510341,-0.0110593715867
679.63963964,5.96129678289,7.43758404077e-05,-0.0110568469004
681.711711712,5.9692755346,6.7494549687e-07,-0.0110543222158
683.783783784,5.98828314779,-7.75795851846e-05,-0.0112065425011
685.855855856,5.98712946759,-1.56249928438e-05,-0.0111514279459
687.927927928,5.99258954106,5.91000430278e-05,-0.011127623069
690,6.00029555215,0.000132931788246,-0.01111773881
692.072072072,6.00800156333,5.91005855993e-05,-0.0111078545615
694.144144144,6.01789128104,-1.56972474304e-05,-0.0111289765481
696.216216216,6.03419146585,-7.79412053763e-05,-0.01124989143
698.288288288,6.03071865323,6.73817348622e-07,-0.0111646037127
700.36036036,6.03815442938,7.39857086472e-05,-0.0111486635415
702.432432432,6.04559020555,0.000116697968872,-0.0111327233728
704.504504504,6.05302598179,4.33866279413e-05,-0.0111167832141
706.576576577,6.06483304796,-3.2254353326e-05,-0.0111638724358
708.648648649,6.07615436956,-6.17966811811e-05,-0.0112300864456
710.720720721,6.0748836215,1.57350199745e-05,-0.0111537844063
712.792792793,6.08205352145,8.79407245187e-05,-0.0111332750591
714.864864865,6.08922342145,9.98705971768e-05,-0.0111127657179
716.936936937,6.09639332149,2.76654544932e-05,-0.0110922563852
719.009009009,6.11003034471,-4.8922280953e-05,-0.0111667518454
721.081081081,6.11656217723,-4.54740838488e-05,-0.0111801361891
723.153153153,6.11740836743,3.01050791168e-05,-0.0111147329168
725.225225225,6.12431817106,0.000100665830454,-0.0110913307586
727.297297297,6.13122797474,8.28726095042e-05,-0.0110679286109
729.369369369,6.13813777845,1.23124328831e-05,-0.0110445264695
731.441441441,6.15351889265,-6.5600920688e-05,-0.0111482405289
733.513513514,6.15545404307,-2.89800505425e-05,-0.0111106777792
735.585585586,6.15833199861,4.34736640236e-05,-0.0110587725263
737.657657658,6.16498848081,0.00011189322034,-0.0110343088896
739.72972973,6.1716449631,6.60823548832e-05,-0.011009845269
741.801801802,6.17865225133,-2.71920079322e-06,-0.0109907648073
743.873873874,6.19534261201,-8.20810313792e-05,-0.0111202721571
745.945945946,6.19287494833,-1.23800847467e-05,-0.0110341642988
748.018018018,6.19769965875,5.55766638747e-05,-0.0109985072499
750.09009009,6.20411017029,0.000115689055505,-0.0109748217795
752.162162162,6.21052068191,4.98523000167e-05,-0.0109511363307
754.234234234,6.2193231048,-1.91565801145e-05,-0.0109649135227
756.306306306,6.23260041601,-7.46982095103e-05,-0.0110613194285
758.378378378,6.22938726784,3.32869255049e-06,-0.0109676516671
760.45045045,6.23555944499,6.62365936084e-05,-0.0109462687287
762.522522523,6.24173162216,9.74171848953e-05,-0.0109248857968
764.594594595,6.24790379941,3.4509892032e-05,-0.010903502884
766.666666667,6.25841936675,-3.51392244287e-05,-0.0109510368681
768.738738739,6.26723586097,-5.74674335411e-05,-0.0110023384056
770.810810811,6.2660191722,1.56429778348e-05,-0.010929213608
772.882882883,6.27196092383,7.54204262464e-05,-0.0109110036141
774.954954955,6.27790267552,8.00989476279e-05,-0.0108927936333
777.027027027,6.28384442727,2.03221204074e-05,-0.0108745836678
779.099099099,6.29599359991,-5.0307821825e-05,-0.0109549251698
781.171171171,6.3005407556,-4.03690133319e-05,-0.0109634040238
783.243243243,6.30123626965,2.66339326624e-05,-0.010910961573
785.315315315,6.30695592884,8.32452499969e-05,-0.0108960819692
787.387387387,6.31267558812,6.40470571892e-05,-0.0108812023837
789.459459459,6.31839524745,7.43637885607e-06,-0.0108663228072
791.531531532,6.33210205053,-6.43650362419e-05,-0.0109766365222
793.603603604,6.33256752332,-2.37835397573e-05,-0.0109452203542
795.675675676,6.33509337569,3.63638179242e-05,-0.0109119541732
797.747747748,6.34059974143,8.98980550013e-05,-0.0109000666856
799.81981982,6.3461061073,4.93988194419e-05,-0.0108881792198
801.891891892,6.35231699985,-5.5502985318e-06,-0.0108870743503
803.963963964,6.36680504593,-7.71299287227e-05,-0.0110126491166
806.036036036,6.36337134925,-8.03936326761e-06,-0.0109449221837
808.108108108,6.36764852139,4.49435901803e-05,-0.0109284760228
810.18018018,6.37295071119,8.67506363839e-05,-0.0109190141799
812.252252252,6.37825290115,3.61428605784e-05,-0.0109095523632
814.324324324,6.38607775134,-1.96975362192e-05,-0.0109374984488
816.396396396,6.39675404766,-6.21932251637e-05,-0.0110228412442
818.468468468,6.39385420873,4.63583075609e-06,-0.0109636620376
820.540540541,6.39896144111,5.2488819885e-05,-0.0109560171471
822.612612613,6.40406867354,7.20463412917e-05,-0.0109483722667
824.684684685,6.40917590611,2.41940719476e-05,-0.0109407274106
826.756756757,6.41854482245,-3.26247902298e-05,-0.0109940128443
828.828828829,6.42527229669,-4.5811722192e-05,-0.0110396215932
830.900900901,6.42417051506,1.38379911957e-05,-0.0109967384057
832.972972973,6.42909192541,5.91045932401e-05,-0.0109903551589
835.045045045,6.43401333586,5.87113568055e-05,-0.0109839719287
837.117117117,6.43893474641,1.34455204856e-05,-0.0109775887148
839.189189189,6.44978110693,-4.42957815052e-05,-0.0110526370086
841.261261261,6.45273313176,-3.06054069734e-05,-0.0110626266775
843.333333333,6.45335411584,2.20431644817e-05,-0.0110335595383
845.405405405,6.45809862499,6.48840634883e-05,-0.0110279734907
847.477477477,6.46284313429,4.6630688268e-05,-0.0110223874643
849.54954955,6.46758764365,3.79059293157e-06,-0.0110168014463
851.621621622,6.47984781834,-5.47207994439e-05,-0.0111103305073
853.693693694,6.47919087904,-1.66328104195e-05,-0.0110887601878
855.765765766,6.48146205005,2.93454573538e-05,-0.0110712864379
857.837837838,6.48603827596,6.99123895946e-05,-0.0110661280085
859.90990991,6.49061450205,3.5695832975e-05,-0.0110609696077
861.981981982,6.49617276636,-6.88105607091e-06,-0.0110682234007
864.054054054,6.50837832894,-6.09630284059e-05,-0.0111611627308
866.126126126,6.50469755734,-3.90316195988e-06,-0.0111156172406
868.198198198,6.50854903721,3.58330303355e-05,-0.0111077720173
870.27027027,6.51296523851,6.42433739733e-05,-0.0111027533301
872.342342342,6.51738143997,2.58068692555e-05,-0.0110977346724
874.414414414,6.52440446417,-1.78337165e-05,-0.0111242671545
876.486486486,6.53295894721,-4.65709437801e-05,-0.0111835504459
878.558558559,6.53040314992,5.14309190128e-06,-0.0111465252783
880.630630631,6.53466719346,4.158809689e-05,-0.011141425915
882.702702703,6.53893123705,5.33141869879e-05,-0.0111363265637
884.774774775,6.54319528077,1.68700839643e-05,-0.0111312272359
886.846846847,6.55162249755,-2.76256210869e-05,-0.0111743499873
888.918918919,6.55668205551,-3.34326442149e-05,-0.0112038843784
890.990990991,6.55574654982,1.21039936028e-05,-0.0111764482474
893.063063063,6.55986589853,4.6685960112e-05,-0.0111711055955
895.135135135,6.56398524734,4.33786327092e-05,-0.0111657629631
897.207207207,6.56810459623,8.79760239442e-06,-0.0111604203467
899.279279279,6.57787789643,-3.63145935345e-05,-0.011217723915
901.351351351,6.57959202239,-2.15043801615e-05,-0.0112211390739
903.423423423,6.58021006502,1.83547742463e-05,-0.0112017390355
905.495495495,6.5841917801,5.11948491872e-05,-0.0111960402005
907.567567568,6.58817349532,3.43471952353e-05,-0.0111903413913
909.63963964,6.59215521059,1.50808830603e-06,-0.0111846425904
911.711711712,6.60321883358,-4.39639242636e-05,-0.0112539796962
913.783783784,6.60173055533,-1.07314703994e-05,-0.0112346253463
