"nut":
"k": turbulencia
"p": presion
"epsilon"
"U:0" = U_x (paralelo al viento)
"U:1" = U_y
"U:2" = U_z
"Points:0" = coordenada_x
"Points:1" = coordenada_y
"Points:2" = coordenada_z (vale siempre lo mismo ya estos son datos para un plano en z)

"nut","k","p","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0079351,0.094628,-1.9557,0.10561,10.042,-0.6613,0.027212,4.2785,0.8419,0.817
0.011289,0.13066,-3.7357,0.14006,8.2347,-0.56375,0.026905,4.2785,0.90667,0.817
0.011124,0.08206,-4.95,0.061569,7.1018,-0.47118,0.02553,4.2785,0.97143,0.817
0.011704,0.045377,-5.6022,0.016509,7.2533,-0.44931,0.024989,4.2785,1.0362,0.817
0.012705,0.036538,-6.2791,0.0095404,7.3431,-0.36446,0.023655,4.2785,1.101,0.817
0.012898,0.032007,-6.7347,0.007177,7.4029,-0.27463,0.022429,4.2785,1.1657,0.817
0.013404,0.030239,-5.0702,0.0061422,7.2307,-0.077413,0.019929,4.3433,1.2952,0.817
0.012844,0.029143,-7.0395,0.0059631,7.4442,-0.18603,0.02159,4.2785,1.2305,0.817
0.012788,0.027662,-7.2223,0.0053923,7.4686,-0.092561,0.020578,4.2785,1.2952,0.817
0.0025007,0.012668,0.65259,0.0064639,10.496,-0.59444,0.024232,4.2137,0.73123,0.817
0.0039066,0.026783,-0.32816,0.01705,10.576,-0.73738,0.028516,4.2137,0.77714,0.817
0.0024608,0.01381,0.55287,0.0083235,10.502,-0.55565,0.025723,4.2325,0.73123,0.817
0.0021606,0.0064691,1.478,0.0020134,10.426,-0.52715,0.028203,4.1948,0.69353,0.817
0.0034042,0.015589,1.5342,0.0076168,10.422,-0.74668,0.035168,4.1488,0.73944,0.817
0.0024155,0.010505,1.0961,0.0044052,10.46,-0.62015,0.023442,4.1948,0.73123,0.817
0.0036592,0.019625,1.1523,0.010009,10.456,-0.83968,0.030407,4.1488,0.77714,0.817
0.0019886,0.0068175,1.0228,0.0023114,10.467,-0.50353,0.029147,4.2325,0.69353,0.817
0.0070255,0.06749,-1.9227,0.060701,10.15,-0.84779,0.029501,4.2137,0.8419,0.817
0.010591,0.069806,-7.1295,0.04627,7.3248,-0.63646,0.02869,4.2137,0.97143,0.817
0.010041,0.097832,-4.8833,0.087267,8.4456,-0.79286,0.030162,4.2137,0.90667,0.817
0.011938,0.032207,-8.9212,0.0079019,7.616,-0.4511,0.025877,4.2137,1.101,0.817
0.011292,0.041145,-8.1353,0.014054,7.5159,-0.55752,0.027538,4.2137,1.0362,0.817
0.011859,0.024875,-9.7542,0.0047139,7.7237,-0.22149,0.022519,4.2137,1.2305,0.817
0.011985,0.0277,-9.4416,0.0057962,7.6822,-0.33124,0.023871,4.2137,1.1657,0.817
0.0028252,0.0080482,3.4896,0.0023881,10.25,-0.72291,0.024789,4.084,0.73123,0.817
0.0037839,0.015386,3.0213,0.0060106,10.283,-0.94669,0.031897,4.084,0.77714,0.817
0.0027642,0.0090476,2.9711,0.0033911,10.298,-0.689,0.026045,4.1029,0.73123,0.817
0.0041071,0.0098426,5.0469,0.0024559,10.084,-0.88822,0.031828,4.0192,0.77714,0.817
0.0028221,0.004684,3.8915,0.0008249,10.214,-0.59983,0.030993,4.0651,0.69353,0.817
0.0029192,0.0064341,4.0576,0.0013787,10.195,-0.7027,0.025509,4.0651,0.73123,0.817
0.0025093,0.005012,3.353,0.00099928,10.264,-0.596,0.030806,4.1029,0.69353,0.817
0.0062228,0.048287,-0.5935,0.035121,10.175,-1.0779,0.032494,4.1488,0.8419,0.817
0.0055273,0.032782,2.2785,0.018743,10.09,-1.2351,0.035113,4.084,0.8419,0.817
0.010054,0.060949,-5.9307,0.036975,7.4166,-0.87649,0.034194,4.1488,0.97143,0.817
0.0089529,0.075434,-3.5708,0.057579,8.5636,-1.1189,0.035565,4.1488,0.90667,0.817
0.0092802,0.050771,0.95885,0.027855,7.7626,-1.0779,0.039774,4.084,0.97143,0.817
0.0078111,0.055893,1.5102,0.036567,8.7754,-1.3725,0.04087,4.084,0.90667,0.817
0.011283,0.028687,-7.5327,0.0066237,7.6919,-0.53794,0.028346,4.1488,1.101,0.817
0.010836,0.037186,-6.9526,0.011938,7.6097,-0.68212,0.03108,4.1488,1.0362,0.817
0.010701,0.025853,0.53008,0.0056737,7.9035,-0.59093,0.03009,4.084,1.101,0.817
0.010252,0.032714,0.58958,0.0097372,7.8746,-0.77326,0.034217,4.084,1.0362,0.817
0.011146,0.021921,-8.1269,0.0038858,7.7772,-0.25281,0.023178,4.1488,1.2305,0.817
0.011278,0.024506,-7.9202,0.0048127,7.7463,-0.38529,0.025265,4.1488,1.1657,0.817
0.010676,0.020217,0.42988,0.0034527,7.9365,-0.26963,0.023466,4.084,1.2305,0.817
0.010745,0.022363,0.45409,0.0042084,7.9255,-0.41732,0.026149,4.084,1.1657,0.817
0.0044729,0.004259,5.9242,0.00041892,10,-0.64894,0.021986,3.9544,0.73123,0.817
0.0050891,0.006532,6.6135,0.00087753,9.9216,-0.79659,0.030532,3.9544,0.77714,0.817
0.0041739,0.0051075,5.4721,0.00083481,10.047,-0.6707,0.021377,3.9732,0.73123,0.817
0.0055228,0.0040436,7.2617,0.00028139,9.857,-0.63908,0.028168,3.8895,0.77714,0.817
0.0043175,0.0030879,5.6716,0.00020819,10.03,-0.5454,0.028032,3.9355,0.69353,0.817
0.0045843,0.0035473,6.0954,0.00025205,9.9835,-0.6025,0.024098,3.9355,0.73123,0.817
0.0040768,0.0033575,5.306,0.00028104,10.067,-0.56783,0.026862,3.9732,0.69353,0.817
0.0051632,0.019747,5.5563,0.0076684,9.9313,-1.1928,0.035685,4.0192,0.8419,0.817
0.0056836,0.010802,7.7473,0.0023441,9.7869,-0.98441,0.033709,3.9544,0.8419,0.817
0.0080383,0.034642,9.3561,0.015206,8.3471,-1.1007,0.041761,4.0192,0.97143,0.817
0.0066269,0.034911,7.5007,0.017445,9.0679,-1.3587,0.042362,4.0192,0.90667,0.817
0.0072677,0.018234,13.747,0.0050693,8.9346,-0.94475,0.039068,3.9544,0.97143,0.817
0.0064035,0.017725,10.814,0.005406,9.3374,-1.1062,0.039074,3.9544,0.90667,0.817
0.0095658,0.02008,10.474,0.0038701,8.2949,-0.5892,0.030559,4.0192,1.101,0.817
0.0091209,0.024326,9.9753,0.006106,8.3298,-0.78275,0.035334,4.0192,1.0362,0.817
0.0083156,0.01227,15.874,0.0017491,8.7487,-0.53997,0.029873,3.9544,1.101,0.817
0.0080284,0.014157,15.04,0.0024787,8.8249,-0.70951,0.034039,3.9544,1.0362,0.817
0.0096558,0.016276,10.897,0.0024953,8.2668,-0.26857,0.023666,4.0192,1.2305,0.817
0.0096589,0.017716,10.738,0.0029653,8.2777,-0.41728,0.026489,4.0192,1.1657,0.817
0.0083799,0.010379,16.67,0.001221,8.6765,-0.25243,0.023931,3.9544,1.2305,0.817
0.0083794,0.011096,16.373,0.0014042,8.7035,-0.38901,0.026421,3.9544,1.1657,0.817
0.0050194,0.0023853,6.9348,0.00010311,9.901,-0.46065,0.020177,3.8247,0.73123,0.817
0.0053785,0.0028147,7.7051,0.00013499,9.8156,-0.52323,0.025969,3.8247,0.77714,0.817
0.0050417,0.0027148,6.7899,0.00014283,9.9149,-0.4919,0.018794,3.8436,0.73123,0.817
0.0047531,0.0020906,6.5531,8.3167e-05,9.9421,-0.40389,0.023959,3.8058,0.69353,0.817
0.0047526,0.0020206,7.319,7.7855e-05,9.859,-0.39396,0.025894,3.7599,0.73944,0.817
0.0048717,0.0021862,6.9196,8.847e-05,9.9033,-0.43063,0.021859,3.8058,0.73123,0.817
0.0048712,0.0021162,7.6855,8.3158e-05,9.8202,-0.42071,0.023794,3.7599,0.77714,0.817
0.0047749,0.0022555,6.366,9.8968e-05,9.9611,-0.43479,0.022729,3.8436,0.69353,0.817
0.0061749,0.0057806,8.5463,0.00053179,9.718,-0.74833,0.030445,3.8895,0.8419,0.817
0.0057552,0.0035042,8.6437,0.00020097,9.7113,-0.57279,0.027359,3.8247,0.8419,0.817
0.0070434,0.008245,13.318,0.00097433,9.2758,-0.73027,0.034053,3.8895,0.97143,0.817
0.006668,0.0080378,10.961,0.00096789,9.4906,-0.80611,0.03365,3.8895,0.90667,0.817
0.0064747,0.0045039,11.721,0.00028911,9.3548,-0.55969,0.02963,3.8247,0.97143,0.817
0.0062069,0.0043498,10.186,0.00028539,9.5304,-0.59716,0.029098,3.8247,0.90667,0.817
0.0073433,0.0064704,15.608,0.00053968,9.0489,-0.46652,0.028498,3.8895,1.101,0.817
0.007289,0.0071064,14.695,0.00066982,9.1395,-0.59472,0.031327,3.8895,1.0362,0.817
0.0065585,0.004156,13.738,0.00023805,9.1461,-0.38905,0.026854,3.8247,1.101,0.817
0.0065563,0.0042847,12.888,0.00025405,9.2334,-0.4813,0.028467,3.8247,1.0362,0.817
0.0072825,0.0057737,16.583,0.00042593,8.9535,-0.22619,0.024104,3.8895,1.2305,0.817
0.0073199,0.0060436,16.207,0.0004671,8.9901,-0.34376,0.026008,3.8895,1.1657,0.817
0.0065147,0.0039823,14.73,0.00021951,9.0454,-0.19487,0.023963,3.8247,1.2305,0.817
0.0065375,0.0040548,14.335,0.00022696,9.0852,-0.29237,0.025261,3.8247,1.1657,0.817
0.0043965,0.0016954,7.1802,5.8877e-05,9.8756,-0.31851,0.018458,3.6951,0.73123,0.817
0.0045061,0.0017741,7.7375,6.2946e-05,9.8163,-0.34385,0.022126,3.6951,0.77714,0.817
0.0044974,0.0017909,7.151,6.4527e-05,9.8782,-0.3399,0.017424,3.7139,0.73123,0.817
0.0042889,0.0016179,6.8648,5.4971e-05,9.9086,-0.28752,0.020422,3.6762,0.69353,0.817
0.0042192,0.0015616,7.3167,5.2062e-05,9.861,-0.26806,0.021442,3.6302,0.73944,0.817
0.0043243,0.0016414,7.1296,5.6095e-05,9.8811,-0.29999,0.019429,3.6762,0.73123,0.817
0.0042547,0.0015852,7.5814,5.3186e-05,9.8335,-0.28054,0.020449,3.6302,0.77714,0.817
0.0043788,0.0016953,6.7844,5.9224e-05,9.917,-0.31315,0.019524,3.7139,0.69353,0.817
0.0051223,0.0023615,8.5207,9.8816e-05,9.731,-0.45253,0.024867,3.7599,0.8419,0.817
0.0046377,0.0018813,8.3137,6.8859e-05,9.7547,-0.35943,0.022865,3.6951,0.8419,0.817
0.005633,0.0029788,10.743,0.00014386,9.5004,-0.43801,0.026499,3.7599,0.97143,0.817
0.005421,0.002725,9.6316,0.00012495,9.6155,-0.46297,0.025944,3.7599,0.90667,0.817
0.0049443,0.0021511,9.938,8.4543e-05,9.5812,-0.3448,0.024197,3.6951,0.97143,0.817
0.0048114,0.0020329,9.1239,7.7572e-05,9.6677,-0.36263,0.023626,3.6951,0.90667,0.817
0.0057956,0.0031068,12.403,0.00015172,9.3276,-0.31808,0.02528,3.7599,1.101,0.817
0.0057409,0.0030745,11.675,0.00015022,9.4031,-0.38535,0.026082,3.7599,1.0362,0.817
0.0050905,0.0022767,11.263,9.1957e-05,9.4429,-0.25769,0.023878,3.6951,1.101,0.817
0.0050327,0.0022279,10.665,8.9087e-05,9.5051,-0.3078,0.024182,3.6951,1.0362,0.817
0.0058364,0.0031126,13.309,0.00015094,9.2344,-0.16345,0.023564,3.7599,1.2305,0.817
0.0058233,0.0031146,12.941,0.00015159,9.2721,-0.24268,0.024363,3.7599,1.1657,0.817
0.0051479,0.0023229,12.045,9.463e-05,9.3621,-0.13501,0.022985,3.6951,1.2305,0.817
0.0051264,0.002306,11.722,9.3658e-05,9.3953,-0.19882,0.023422,3.6951,1.1657,0.817
0.0040694,0.0014575,7.1619,4.6986e-05,9.878,-0.22019,0.016572,3.5654,0.73123,0.817
0.0040968,0.0014748,7.5346,4.7788e-05,9.8394,-0.23103,0.019164,3.5654,0.77714,0.817
0.0041142,0.001489,7.1658,4.8525e-05,9.8773,-0.23425,0.015977,3.5843,0.73123,0.817
0.0039976,0.00141,7.3849,4.4761e-05,9.855,-0.19088,0.017732,3.5006,0.77714,0.817
0.0040305,0.0014324,6.9306,4.5823e-05,9.9018,-0.20256,0.017474,3.5465,0.69353,0.817
0.004041,0.001439,7.1151,4.612e-05,9.8829,-0.20846,0.017052,3.5465,0.73123,0.817
0.0040788,0.0014654,6.9011,4.7401e-05,9.9049,-0.22177,0.01697,3.5843,0.69353,0.817
0.0043238,0.0016332,8.0953,5.5559e-05,9.7794,-0.29039,0.021208,3.6302,0.8419,0.817
0.004135,0.0015004,7.8945,4.9009e-05,9.8015,-0.23586,0.019758,3.5654,0.8419,0.817
0.0045134,0.0017773,9.3361,6.3079e-05,9.6504,-0.27491,0.022408,3.6302,0.97143,0.817
0.0044243,0.0017085,8.716,5.9446e-05,9.7148,-0.28959,0.021838,3.6302,0.90667,0.817
0.0042453,0.0015769,8.8531,5.2741e-05,9.7016,-0.22083,0.020882,3.5654,0.97143,0.817
0.0041921,0.0015397,8.3743,5.0913e-05,9.7513,-0.23315,0.02032,3.5654,0.90667,0.817
0.0046331,0.0018713,10.385,6.8138e-05,9.5414,-0.20813,0.02257,3.6302,1.101,0.817
0.0045826,0.0018316,9.9031,6.599e-05,9.5915,-0.24664,0.022589,3.6302,1.0362,0.817
0.0043268,0.001635,9.6813,5.5639e-05,9.6158,-0.16821,0.021312,3.5654,1.101,0.817
0.0042905,0.001609,9.2969,5.4336e-05,9.6557,-0.19849,0.021169,3.5654,1.0362,0.817
0.0046901,0.0019161,11.037,7.0577e-05,9.474,-0.11045,0.022214,3.6302,1.2305,0.817
0.0046677,0.0018985,10.765,6.9618e-05,9.502,-0.16173,0.022408,3.6302,1.1657,0.817
0.0043714,0.0016672,10.214,5.7265e-05,9.5607,-0.08998,0.021289,3.5654,1.2305,0.817
0.0043534,0.0016542,9.9898,5.6606e-05,9.5838,-0.13126,0.021328,3.5654,1.1657,0.817
0.0039247,0.0013636,7.0726,4.2641e-05,9.8874,-0.15366,0.014577,3.4358,0.73123,0.817
0.0039311,0.0013675,7.3226,4.2815e-05,9.8621,-0.15842,0.016596,3.4358,0.77714,0.817
0.0039439,0.0013759,7.0843,4.3203e-05,9.886,-0.16298,0.014296,3.4546,0.73123,0.817
0.0039129,0.0013563,7.0362,4.2312e-05,9.8911,-0.14597,0.014757,3.4169,0.73123,0.817
0.0039334,0.0013693,6.8999,4.2906e-05,9.9049,-0.15708,0.014718,3.4546,0.69353,0.817
0.0039099,0.0013545,6.9077,4.2231e-05,9.9041,-0.14318,0.014902,3.4169,0.69353,0.817
0.004017,0.0014222,7.7116,4.5322e-05,9.821,-0.19341,0.018422,3.5006,0.8419,0.817
0.003943,0.001375,7.5555,4.3154e-05,9.8378,-0.1593,0.017152,3.4358,0.8419,0.817
0.0040832,0.0014659,8.4675,4.737e-05,9.743,-0.17883,0.019493,3.5006,0.97143,0.817
0.0040508,0.0014444,8.0916,4.6358e-05,9.7816,-0.18955,0.018948,3.5006,0.90667,0.817
0.0039826,0.0014003,8.155,4.4313e-05,9.7759,-0.14572,0.018172,3.4358,0.97143,0.817
0.003963,0.0013877,7.8572,4.3738e-05,9.8064,-0.15503,0.017653,3.4358,0.90667,0.817
0.0041359,0.0015013,9.1233,4.9057e-05,9.6753,-0.13631,0.020061,3.5006,1.101,0.817
0.0041117,0.0014849,8.8172,4.8276e-05,9.707,-0.16059,0.019833,3.5006,1.0362,0.817
0.0040151,0.0014213,8.6764,4.5287e-05,9.7222,-0.11088,0.018801,3.4358,1.101,0.817
0.0039998,0.0014114,8.4324,4.4826e-05,9.7474,-0.13062,0.018532,3.4358,1.0362,0.817
0.0041675,0.0015227,9.5545,5.0089e-05,9.6308,-0.073217,0.020234,3.5006,1.2305,0.817
0.0041546,0.001514,9.3718,4.9665e-05,9.6495,-0.10657,0.02018,3.5006,1.1657,0.817
0.0040362,0.0014351,9.0235,4.5926e-05,9.6864,-0.059643,0.019081,3.4358,1.2305,0.817
0.0040276,0.0014294,8.8758,4.5663e-05,9.7015,-0.086724,0.018974,3.4358,1.1657,0.817
0.0039528,0.0013815,8.598,4.3457e-05,9.7309,-0.0487,0.017858,3.3709,1.2305,0.817
0.0038995,0.0013482,8.2574,4.195e-05,9.7664,-0.03988,0.016581,3.3061,1.2305,0.817
0.0038654,0.0013272,7.981,4.1014e-05,9.795,-0.032751,0.015216,3.2413,1.2305,0.817
0.0038431,0.0013137,7.7496,4.0417e-05,9.8184,-0.027002,0.01369,3.1765,1.2305,0.817
0.0038254,0.0013032,7.4597,3.9956e-05,9.8469,-0.019971,0.01065,3.0657,1.2305,0.817
0.003832,0.0013071,7.5966,4.0127e-05,9.8335,-0.023324,0.012477,3.1116,1.2305,0.817
0.0038247,0.0013028,7.4372,3.9939e-05,9.8492,-0.022846,0.010649,3.0657,1.2116,0.817
0.0038315,0.0013068,7.6118,4.0115e-05,9.8319,-0.011569,0.012417,3.1116,1.2952,0.817
0.0038251,0.001303,7.4614,3.9949e-05,9.8467,-0.01655,0.010646,3.0657,1.2493,0.817
0.0038212,0.0013008,7.3778,3.9851e-05,9.855,-0.015554,0.010524,3.0279,1.2493,0.817
0.003821,0.0013006,7.3618,3.9846e-05,9.8567,-0.020019,0.010512,3.0279,1.2116,0.817
0.01177,0.02344,-9.934,0.0042143,7.7476,-0.10983,0.021132,4.2137,1.2952,0.817
0.011058,0.020615,-8.2373,0.0034605,7.7942,-0.12459,0.0214,4.1488,1.2952,0.817
0.010622,0.019119,0.42025,0.0031003,7.942,-0.13205,0.021483,4.084,1.2952,0.817
0.009639,0.015522,10.981,0.0022701,8.2608,-0.13138,0.021749,4.0192,1.2952,0.817
0.0083684,0.0099917,16.827,0.0011298,8.6621,-0.12412,0.022295,3.9544,1.2952,0.817
0.0072553,0.0056241,16.79,0.00040442,8.9335,-0.11212,0.022851,3.8895,1.2952,0.817
0.0064995,0.00394,14.954,0.00021529,9.0227,-0.097283,0.023093,3.8247,1.2952,0.817
0.0058425,0.0031097,13.522,0.00015043,9.2126,-0.082066,0.023014,3.7599,1.2952,0.817
0.0051597,0.0023321,12.235,9.5154e-05,9.3426,-0.068109,0.02267,3.6951,1.2952,0.817
0.0047029,0.0019262,11.2,7.1126e-05,9.4572,-0.055907,0.022062,3.6302,1.2952,0.817
0.0043819,0.0016748,10.35,5.7652e-05,9.5467,-0.045645,0.021243,3.5654,1.2952,0.817
0.0041751,0.0015279,9.6658,5.0338e-05,9.6194,-0.037187,0.020252,3.5006,1.2952,0.817
0.0040412,0.0014383,9.1137,4.6078e-05,9.6772,-0.030308,0.019136,3.4358,1.2952,0.817
0.0039559,0.0013835,8.671,4.3546e-05,9.7234,-0.024747,0.017933,3.3709,1.2952,0.817
0.0039014,0.0013493,8.3165,4.2002e-05,9.7603,-0.020259,0.016664,3.3061,1.2952,0.817
0.0038664,0.0013278,8.0295,4.1042e-05,9.7901,-0.016628,0.015299,3.2413,1.2952,0.817
0.0038436,0.001314,7.7901,4.0432e-05,9.8144,-0.013683,0.013768,3.1765,1.2952,0.817
0.014338,0.034018,-0.90595,0.0072694,6.5946,0.0048637,0.0074753,4.9727,1.3789,0.817
0.014299,0.034356,-1.0644,0.0074367,6.6178,0.017313,0.0093213,4.9267,1.4248,0.817
0.014243,0.034234,-0.80237,0.0074232,6.5796,0.0029597,0.0080614,5.0104,1.3789,0.817
0.014363,0.033826,-0.91812,0.0071708,6.5964,-5.7608e-08,0.0073114,4.9727,1.36,0.817
0.014357,0.033766,-1.0964,0.0071484,6.6225,-4.6774e-08,0.0090439,4.9267,1.36,0.817
0.014338,0.034018,-0.90595,0.0072694,6.5946,-0.0048638,0.0074753,4.9727,1.3411,0.817
0.014243,0.034234,-0.80237,0.0074232,6.5796,-0.0029598,0.0080614,5.0104,1.3411,0.817
0.013769,0.036677,-0.86473,0.0091022,6.5893,0.033364,0.0084934,4.9727,1.5084,0.817
0.013229,0.038788,-0.99201,0.0108,6.6083,0.052837,0.010524,4.9267,1.5543,0.817
0.013189,0.037576,-0.76294,0.010793,6.5756,0.028237,0.0093754,5.0104,1.5084,0.817
0.01411,0.035652,-0.88912,0.0081107,6.5925,0.028076,0.0082386,4.9727,1.4895,0.817
0.014204,0.035572,-1.0645,0.0080261,6.6178,0.033935,0.0097711,4.9267,1.4895,0.817
0.014136,0.035319,-0.88621,0.0079483,6.592,0.023261,0.0081321,4.9727,1.4707,0.817
0.014041,0.035535,-0.78263,0.0081021,6.577,0.021357,0.0087182,5.0104,1.4707,0.817
0.0095353,0.06178,-0.74625,0.055596,6.5909,0.063315,0.0090286,4.9727,1.6379,0.817
0.0096174,0.092101,-0.92919,0.1156,6.6322,0.083616,0.014551,4.9267,1.6838,0.817
0.0097237,0.081863,-0.62554,0.10932,6.6065,0.054441,0.010461,5.0104,1.6379,0.817
0.010019,0.045211,-0.76254,0.018788,6.5802,0.059983,0.0090983,4.9727,1.619,0.817
0.01153,0.043836,-0.97144,0.015735,6.606,0.070481,0.011417,4.9267,1.619,0.817
0.010504,0.043772,-0.76591,0.017351,6.5805,0.054748,0.0087752,4.9727,1.6002,0.817
0.0099236,0.04467,-0.66412,0.019042,6.5668,0.049621,0.0096572,5.0104,1.6002,0.817
0.01253,0.29396,-0.44511,0.63561,7.1571,0.056445,0.015956,5.0104,1.7674,0.817
0.017069,0.47479,-0.76873,1.2183,7.8643,0.029968,0.013397,4.9645,1.8133,0.817
0.013622,0.32608,-0.60617,0.72413,7.0869,0.058366,0.01665,4.9727,1.7674,0.817
0.018161,0.50691,-0.92979,1.3069,7.794,0.031889,0.014091,4.9267,1.8133,0.817
0.012019,0.25391,-0.586,0.49102,6.7879,0.073062,0.014385,4.9727,1.7486,0.817
0.012165,0.24177,-0.83316,0.45848,6.7955,0.083557,0.015413,4.9267,1.7486,0.817
0.011288,0.21137,-0.6077,0.39264,6.7414,0.072851,0.013233,4.9727,1.7297,0.817
0.011477,0.23146,-0.48699,0.44636,6.757,0.063977,0.014665,5.0104,1.7297,0.817
0.015978,0.48048,-0.4224,1.3055,9.2733,0.0079189,0.015504,4.9727,1.8781,0.817
0.016038,0.47663,-0.58771,1.2926,9.2814,0.022604,0.016099,4.9267,1.8781,0.817
0.016495,0.48675,-0.51077,1.303,8.8475,0.011037,0.01672,4.9727,1.8592,0.817
0.013518,0.39832,-0.27553,1.0637,9.5286,0.023,0.014698,4.9727,1.8969,0.817
0.013844,0.41616,-0.31384,1.1293,9.4681,0.014585,0.016278,5.0104,1.8969,0.817
0.015403,0.45463,-0.34971,1.2145,8.9178,0.009116,0.016027,5.0104,1.8592,0.817
0.014352,0.033664,-1.2747,0.0071069,6.6493,-4.2028e-08,0.0099806,4.8619,1.36,0.817
0.014248,0.035465,-1.2383,0.0079529,6.6439,0.038506,0.010576,4.8619,1.4895,0.817
0.014335,0.034109,-1.2641,0.007306,6.6477,0.020158,0.010219,4.8619,1.4248,0.817
0.012235,0.043089,-1.1436,0.014154,6.6317,0.075147,0.012062,4.8619,1.619,0.817
0.013839,0.037938,-1.1892,0.0094019,6.6372,0.060152,0.011358,4.8619,1.5543,0.817
0.01214,0.22662,-0.99984,0.41123,6.7959,0.088307,0.014603,4.8619,1.7486,0.817
0.0094186,0.067176,-1.1129,0.053101,6.6349,0.094847,0.014269,4.8619,1.6838,0.817
0.015823,0.45919,-0.68688,1.2207,9.3036,0.05912,0.014944,4.8619,1.8781,0.817
0.019454,0.53661,-1.0512,1.3693,7.7279,0.04355,0.01339,4.8619,1.8133,0.817
0.0029381,0.053306,-0.21643,0.091879,10.538,0.13936,0.012251,4.843,1.9888,0.817
0.0067139,0.14322,-0.46084,0.27815,10.265,0.1448,0.015294,4.7971,1.9429,0.817
0.0015157,0.018636,-0.066776,0.021829,10.623,0.13659,0.01365,4.843,2.0265,0.817
0.0032732,0.063414,-0.14125,0.11705,10.517,0.12747,0.012047,4.8619,1.9888,0.817
0.0076783,0.17392,-0.16779,0.35722,10.207,0.10298,0.015577,4.8619,1.9429,0.817
0.0033003,0.071031,-0.1174,0.15225,10.499,0.11865,0.013131,4.8808,1.9888,0.817
0.0015048,0.019244,-0.083309,0.023286,10.624,0.1269,0.013784,4.8808,2.0265,0.817
0.014322,0.033543,-1.5307,0.0070707,6.688,-3.5733e-08,0.011382,4.7971,1.36,0.817
0.014282,0.033382,-1.8222,0.0070228,6.7323,-2.619e-08,0.01279,4.7323,1.36,0.817
0.014237,0.035355,-1.4861,0.0079093,6.6813,0.04458,0.011892,4.7971,1.4895,0.817
0.014309,0.03399,-1.5182,0.0072684,6.6861,0.023185,0.01157,4.7971,1.4248,0.817
0.014213,0.035208,-1.7668,0.0078568,6.7239,0.052278,0.013235,4.7323,1.4895,0.817
0.014272,0.033835,-1.807,0.0072207,6.7299,0.027081,0.012919,4.7323,1.4248,0.817
0.012525,0.042727,-1.3642,0.013498,6.6659,0.082642,0.013002,4.7971,1.619,0.817
0.013903,0.037809,-1.4276,0.0092886,6.6735,0.068274,0.012584,4.7971,1.5543,0.817
0.012762,0.042406,-1.6112,0.012973,6.7027,0.096134,0.014212,4.7323,1.619,0.817
0.013933,0.037668,-1.6946,0.0091965,6.7138,0.079317,0.013888,4.7323,1.5543,0.817
0.011998,0.20745,-1.177,0.35259,6.7929,0.098002,0.014438,4.7971,1.7486,0.817
0.009745,0.063464,-1.2796,0.044958,6.6662,0.10662,0.014263,4.7971,1.6838,0.817
0.011882,0.18869,-1.368,0.29761,6.7884,0.11683,0.015568,4.7323,1.7486,0.817
0.01008,0.060426,-1.4956,0.038598,6.6929,0.12456,0.015442,4.7323,1.6838,0.817
0.015204,0.42356,-0.78449,1.0817,9.3496,0.10417,0.014897,4.7971,1.8781,0.817
0.01889,0.49695,-1.065,1.213,7.7411,0.066026,0.013838,4.7971,1.8133,0.817
0.014479,0.38406,-0.88788,0.93476,9.3999,0.13701,0.016136,4.7323,1.8781,0.817
0.018207,0.45282,-1.2106,1.0485,7.7388,0.088906,0.015043,4.7323,1.8133,0.817
0.0026745,0.041915,-0.28241,0.062735,10.564,0.18257,0.013655,4.7134,1.9888,0.817
0.0058401,0.1091,-0.6219,0.18614,10.366,0.21701,0.017538,4.6674,1.9429,0.817
0.0014984,0.015799,-0.072581,0.016034,10.621,0.17283,0.015509,4.7134,2.0265,0.817
0.0029746,0.050597,-0.27586,0.08273,10.541,0.17112,0.013835,4.7323,1.9888,0.817
0.006718,0.13612,-0.57476,0.25055,10.293,0.1765,0.016417,4.7323,1.9429,0.817
0.0029037,0.050917,-0.23988,0.086973,10.538,0.1623,0.014371,4.7511,1.9888,0.817
0.0014813,0.016248,-0.090221,0.016923,10.623,0.15953,0.01577,4.7511,2.0265,0.817
0.014227,0.033162,-2.1616,0.0069571,6.7841,-1.5527e-08,0.014216,4.6674,1.36,0.817
0.014148,0.032842,-2.5996,0.0068618,6.8483,-4.3246e-09,0.015632,4.6026,1.36,0.817
0.014174,0.035006,-2.092,0.0077879,6.7736,0.061842,0.014613,4.6674,1.4895,0.817
0.014221,0.033621,-2.143,0.0071555,6.7813,0.031862,0.014282,4.6674,1.4248,0.817
0.014112,0.034709,-2.5111,0.00769,6.8351,0.073916,0.015995,4.6026,1.4895,0.817
0.014147,0.03331,-2.5766,0.0070609,6.8448,0.03784,0.015631,4.6026,1.4248,0.817
0.012959,0.042088,-1.8936,0.012528,6.7458,0.11318,0.01548,4.6674,1.619,0.817
0.013941,0.037483,-2.001,0.0090988,6.7606,0.093089,0.015221,4.6674,1.5543,0.817
0.01311,0.041734,-2.2581,0.012135,6.7991,0.13526,0.016807,4.6026,1.619,0.817
0.013923,0.037219,-2.3958,0.0089811,6.8185,0.11046,0.016568,4.6026,1.5543,0.817
0.011818,0.17111,-1.5856,0.24877,6.7902,0.13977,0.016757,4.6674,1.7486,0.817
