z,p,k,epsilon
307.21446826,0.550901297191,0.4455964521,0.000388675356296
308.617234469,0.550974694414,0.445563995135,0.000386890763489
310.02004008,0.55104813279,0.445531537233,0.000385106120393
311.422845691,0.551121571165,0.44549907933,0.000383321477298
312.825651303,0.551195009541,0.445466621428,0.000381536834202
314.228456914,0.551268447917,0.445434163526,0.000379752191106
315.631262525,0.551341886292,0.445401705623,0.00037796754801
317.034068136,0.551415324668,0.445369247721,0.000376182904914
318.436873747,0.551488763044,0.445336789819,0.000374398261819
319.839679359,0.551562201419,0.445304331916,0.000372613618723
321.24248497,0.551635639795,0.445271874014,0.000370828975627
322.645290581,0.551709078171,0.445239416112,0.000369044332531
324.048096192,0.551750009277,0.445210852583,0.000367466930121
325.450901804,0.551779268857,0.445183687304,0.000365963936152
326.853707415,0.551808528437,0.445156522024,0.000364460942183
328.256513026,0.551837788017,0.445129356745,0.000362957948214
329.659318637,0.551867047597,0.445102191466,0.000361454954246
331.062124248,0.551896307177,0.445075026187,0.000359951960277
332.46492986,0.551925566757,0.445047860908,0.000358448966308
333.867735471,0.551954826337,0.445020695629,0.000356945972339
335.270541082,0.551984085917,0.44499353035,0.00035544297837
336.673346693,0.552013345497,0.444966365071,0.000353939984401
338.076152305,0.552042605077,0.444939199792,0.000352436990432
339.478994895,0.552079812025,0.444912812693,0.000350947874074
340.881786479,0.552126337261,0.444887333699,0.000349475020145
342.284578062,0.552172862496,0.444861854706,0.000348002166217
343.687369645,0.552219387731,0.444836375713,0.000346529312288
345.090161228,0.552265912967,0.44481089672,0.00034505645836
346.492952811,0.552312438202,0.444785417727,0.000343583604431
347.895744394,0.552358963437,0.444759938734,0.000342110750503
349.298535978,0.552405488673,0.444734459741,0.000340637896575
350.701327561,0.552452013908,0.444708980747,0.000339165042646
352.104119144,0.552498539143,0.444683501754,0.000337692188718
353.506910727,0.552545064378,0.444658022761,0.000336219334789
354.90970231,0.552591589614,0.444632543768,0.000334746480861
356.312625251,0.55264256083,0.444605909156,0.000333289569622
357.715430862,0.552752408166,0.444563877231,0.000332047509292
359.118236473,0.552862255501,0.444521845306,0.000330805448962
360.521042084,0.552972102837,0.44447981338,0.000329563388631
361.923847695,0.553081950172,0.444437781455,0.000328321328301
363.326653307,0.553191797508,0.44439574953,0.000327079267971
364.729458918,0.553301644844,0.444353717605,0.00032583720764
366.132264529,0.553411492179,0.44431168568,0.00032459514731
367.53507014,0.553521339515,0.444269653755,0.00032335308698
368.937875752,0.55363118685,0.444227621829,0.00032211102665
370.340681363,0.553741034186,0.444185589904,0.000320868966319
371.743486974,0.553850881522,0.444143557979,0.000319626905989
373.146292585,0.553960728857,0.444101526054,0.000318384845659
374.549098196,0.554075818662,0.444060442121,0.00031715712527
375.951903808,0.554193405189,0.444019809669,0.000315936234267
377.354709419,0.554310991716,0.443979177217,0.000314715343263
378.75751503,0.554428578243,0.443938544765,0.000313494452259
380.160320641,0.55454616477,0.443897912313,0.000312273561256
381.563126253,0.554663751296,0.443857279861,0.000311052670252
382.965931864,0.554781337823,0.443816647409,0.000309831779248
384.368737475,0.55489892435,0.443776014957,0.000308610888245
385.771543086,0.555016510877,0.443735382505,0.000307389997241
387.174348697,0.555134097403,0.443694750053,0.000306169106238
388.577154309,0.55525168393,0.443654117601,0.000304948215234
389.97995992,0.555369270457,0.443613485149,0.00030372732423
391.382765531,0.555486856984,0.443572852697,0.000302506433227
392.785571142,0.555613436964,0.443530683042,0.000301302239739
394.188376754,0.555892355146,0.443462475017,0.00030038088191
395.591182365,0.556171273327,0.443394266993,0.000299459524081
396.993987976,0.556450191508,0.443326058968,0.000298538166252
398.396793587,0.55672910969,0.443257850944,0.000297616808423
399.799599198,0.557008027871,0.443189642919,0.000296695450595
401.20240481,0.557286946052,0.443121434895,0.000295774092766
402.605210421,0.557565864234,0.44305322687,0.000294852734937
404.008016032,0.557844782415,0.442985018845,0.000293931377108
405.410821643,0.558123700596,0.442916810821,0.000293010019279
406.813627255,0.558402618777,0.442848602796,0.00029208866145
408.216432866,0.558681536959,0.442780394772,0.000291167303622
409.619238477,0.55896045514,0.442712186747,0.000290245945793
411.022044088,0.559239373321,0.442643978723,0.000289324587964
412.424849699,0.559519229945,0.442576359425,0.000288408974936
413.827655311,0.559800309948,0.442509507608,0.000287500850994
415.230460922,0.560081389952,0.442442655791,0.000286592727051
416.633266533,0.560362469955,0.442375803974,0.000285684603108
418.036072144,0.560643549959,0.442308952158,0.000284776479165
419.438877756,0.560924629962,0.442242100341,0.000283868355222
420.841683367,0.561205709965,0.442175248524,0.00028296023128
422.244488978,0.561486789969,0.442108396707,0.000282052107337
423.647294589,0.561767869972,0.44204154489,0.000281143983394
425.0501002,0.562048949976,0.441974693073,0.000280235859451
426.452905812,0.562330029979,0.441907841256,0.000279327735509
427.855711423,0.562611109982,0.441840989439,0.000278419611566
429.258517034,0.562892189986,0.441774137622,0.000277511487623
430.661322645,0.563173269989,0.441707285805,0.00027660336368
432.064128257,0.563454349993,0.441640433989,0.000275695239738
433.466933868,0.563775147767,0.441579893694,0.00027500955965
434.869739479,0.564142360463,0.44152672916,0.000274583831569
436.27254509,0.564509573159,0.441473564627,0.000274158103487
437.675350701,0.564876785855,0.441420400094,0.000273732375405
439.078156313,0.565243998551,0.441367235561,0.000273306647324
440.480961924,0.565611211247,0.441314071028,0.000272880919242
441.883767535,0.565978423943,0.441260906494,0.000272455191161
443.286573146,0.566345636639,0.441207741961,0.000272029463079
444.689378758,0.566712849335,0.441154577428,0.000271603734997
446.092184369,0.567080062031,0.441101412895,0.000271178006916
447.49498998,0.567447274727,0.441048248361,0.000270752278834
448.897795591,0.567814487423,0.440995083828,0.000270326550753
450.300601202,0.568181700119,0.440941919295,0.000269900822671
451.703406814,0.568548912815,0.440888754762,0.00026947509459
453.106212425,0.568916125511,0.440835590229,0.000269049366508
454.509018036,0.569282227511,0.440782811025,0.000268626254409
455.911823647,0.569647164882,0.440730435863,0.00026820588532
457.314629259,0.570012102254,0.4406780607,0.000267785516231
458.71743487,0.570377039625,0.440625685538,0.000267365147142
460.120240481,0.570741976997,0.440573310375,0.000266944778052
461.523046092,0.571106914368,0.440520935212,0.000266524408963
462.925851703,0.571471851739,0.44046856005,0.000266104039874
464.328657315,0.571836789111,0.440416184887,0.000265683670785
465.731462926,0.572201726482,0.440363809725,0.000265263301696
467.134268537,0.572566663854,0.440311434562,0.000264842932606
468.537074148,0.572931601225,0.4402590594,0.000264422563517
469.93987976,0.573296538596,0.440206684237,0.000264002194428
471.342685371,0.573661475968,0.440154309075,0.000263581825339
472.745490982,0.574026413339,0.440101933912,0.000263161456249
474.148296593,0.574391350711,0.440049558749,0.00026274108716
475.551102204,0.574756288082,0.439997183587,0.000262320718071
476.953907816,0.575110377632,0.439946367639,0.000261912865102
478.356713427,0.575111152791,0.43994633543,0.000261912663133
479.759519038,0.575111927949,0.439946303222,0.000261912461164
481.162324649,0.575112703108,0.439946271013,0.000261912259195
482.565130261,0.575113478267,0.439946238804,0.000261912057226
483.967935872,0.575114253426,0.439946206596,0.000261911855258
485.370741483,0.575115028585,0.439946174387,0.000261911653289
486.773547094,0.575115803744,0.439946142179,0.00026191145132
488.176352705,0.575116578903,0.43994610997,0.000261911249351
489.579158317,0.575117354062,0.439946077761,0.000261911047382
490.981963928,0.575118129221,0.439946045553,0.000261910845413
492.384769539,0.57511890438,0.439946013344,0.000261910643445
493.78757515,0.575119679539,0.439945981135,0.000261910441476
495.190380762,0.575120454698,0.439945948927,0.000261910239507
496.593186373,0.575121229857,0.439945916718,0.000261910037538
497.995991984,0.575122005016,0.43994588451,0.000261909835569
499.398797595,0.575122780174,0.439945852301,0.0002619096336
