z,U_0,U_1,U_2
144.488977956,8.55312211159,1.10283311577e-08,0.577433840297
145.891783567,8.56822679631,2.91967935633e-05,0.535530593261
147.294589178,8.579370499,0.000110395940147,0.511361029991
148.69739479,8.5905142017,0.00019159508673,0.48719146672
150.100200401,8.60165790439,0.000272794233314,0.46302190345
151.503006012,8.61280160709,0.000353993379897,0.43885234018
152.905811623,8.62379972418,0.000424405145401,0.41552385721
154.308617234,8.63285061562,0.000350534344382,0.403444928092
155.711422846,8.64190150706,0.000276663543364,0.391365998974
157.114228457,8.6509523985,0.000202792742345,0.379287069857
158.517034068,8.66000328994,0.000128921941326,0.367208140739
159.919839679,8.66905418138,5.50511403075e-05,0.355129211621
161.322645291,8.67784743993,2.69330823624e-06,0.343001920583
162.725450902,8.68588767315,1.32149111325e-05,0.330733274333
164.128256513,8.69392790638,2.37365140287e-05,0.318464628083
165.531062124,8.7019681396,3.4258116925e-05,0.306195981834
166.933867735,8.71000837282,4.47797198212e-05,0.293927335584
168.336673347,8.71804860604,5.53013227175e-05,0.281658689335
169.739478958,8.72575432916,5.69763918572e-05,0.271448105506
171.142284569,8.73303477365,4.74044414602e-05,0.263854034414
172.54509018,8.74031521814,3.78324910631e-05,0.256259963323
173.947895792,8.74759566263,2.82605406661e-05,0.248665892231
175.350701403,8.75487610712,1.8688590269e-05,0.24107182114
176.753507014,8.76215655161,9.11663987199e-06,0.233477750048
178.156312625,8.76940333593,-1.21281545456e-07,0.225948437684
179.559118236,8.77599373728,-2.84554287976e-06,0.219681938926
180.961923848,8.78258413863,-5.56980421406e-06,0.213415440168
182.364729459,8.78917453998,-8.29406554836e-06,0.207148941411
183.76753507,8.79576494134,-1.10183268827e-05,0.200882442653
185.170340681,8.80235534269,-1.3742588217e-05,0.194615943895
186.573146293,8.80894574404,-1.64668495513e-05,0.188349445137
187.975951904,8.81529709524,-1.57714100146e-05,0.183267861851
189.378757515,8.82152380736,-1.32929623359e-05,0.178804085214
190.781563126,8.82775051948,-1.08145146572e-05,0.174340308576
192.184368737,8.83397723161,-8.33606697844e-06,0.169876531939
193.587174349,8.84020394373,-5.85761929971e-06,0.165412755301
194.98997996,8.84643065585,-3.37917162098e-06,0.160948978664
196.392785571,8.85265736797,-9.00723942256e-07,0.156485202027
197.795591182,8.8585975169,-1.27848547812e-06,0.152607409665
199.198396794,8.86437062049,-3.32120775309e-06,0.149071203209
200.601202405,8.87014372408,-5.36393002805e-06,0.145534996754
202.004008016,8.87591682767,-7.40665230302e-06,0.141998790298
203.406813627,8.88168993125,-9.44937457799e-06,0.138462583842
204.809619238,8.88746303484,-1.1492096853e-05,0.134926377387
206.21242485,8.89323613843,-1.35348191279e-05,0.131390170931
207.615230461,8.89886987894,-1.32127172824e-05,0.128318759658
209.018036072,8.90441308252,-1.13543125907e-05,0.125549301563
210.420841683,8.9099562861,-9.49590789896e-06,0.122779843469
211.823647295,8.91549948968,-7.63750320726e-06,0.120010385374
213.226452906,8.92104269327,-5.77909851556e-06,0.11724092728
214.629258517,8.92658589685,-3.92069382386e-06,0.114471469185
216.032064128,8.93212910043,-2.06228913216e-06,0.111702011091
217.434869739,8.93767230402,-2.03884440459e-07,0.108932552996
218.837675351,8.94292515082,-1.3831134097e-07,0.10673659034
220.240480962,8.94813977503,-3.08746801615e-07,0.104616122691
221.643286573,8.95335439924,-4.7918226226e-07,0.102495655041
223.046092184,8.95856902345,-6.49617722905e-07,0.100375187391
224.448897796,8.96378364765,-8.2005318355e-07,0.0982547197417
225.851703407,8.96899827186,-9.90488644195e-07,0.0961342520921
227.254509018,8.97421289607,-1.16092410484e-06,0.0940137844425
228.657314629,8.97939934042,-1.27889932114e-06,0.0919508340272
230.06012024,8.98443910427,-1.12381084183e-06,0.0901872697235
231.462925852,8.98947886813,-9.68722362514e-07,0.0884237054197
232.865731463,8.99451863198,-8.13633883202e-07,0.0866601411159
234.268537074,8.99955839583,-6.58545403891e-07,0.0848965768122
235.671342685,9.00459815969,-5.03456924579e-07,0.0831330125084
237.074148297,9.00963792354,-3.48368445267e-07,0.0813694482047
238.476953908,9.01467768739,-1.93279965955e-07,0.0796058839009
239.879759519,9.01971745125,-3.81914866429e-08,0.0778423195972
241.28256513,9.02456146858,2.03970291974e-07,0.076354921359
242.685370741,9.02931017331,4.88529675399e-07,0.0750019935016
244.088176353,9.03405887804,7.73089058824e-07,0.0736490656442
245.490981964,9.03880758276,1.05764844225e-06,0.0722961377867
246.893787575,9.04355628749,1.34220782567e-06,0.0709432099293
248.296593186,9.04830499221,1.6267672091e-06,0.0695902820719
249.699398798,9.05305369694,1.91132659252e-06,0.0682373542145
251.102204409,9.05780240167,2.19588597595e-06,0.066884426357
252.505040163,9.06252574561,2.37427887819e-06,0.0655643200339
253.907831746,9.06713592223,2.11543683765e-06,0.06439000914
255.31062333,9.07174609885,1.85659479711e-06,0.0632156982462
256.713414913,9.07635627547,1.59775275657e-06,0.0620413873523
258.116206496,9.08096645209,1.33891071603e-06,0.0608670764584
259.518998079,9.08557662871,1.08006867549e-06,0.0596927655646
260.921789662,9.09018680533,8.21226634956e-07,0.0585184546707
262.324581245,9.09479698194,5.62384594418e-07,0.0573441437768
263.727372829,9.09940715856,3.0354255388e-07,0.056169832883
265.130164412,9.10401733518,4.47005133418e-08,0.0549955219891
266.533066132,9.10838520339,2.12292716051e-07,0.0540480569091
267.935871743,9.11271100294,4.45996750241e-07,0.0531397269692
269.338677355,9.1170368025,6.7970078443e-07,0.0522313970292
270.741482966,9.12136260206,9.1340481862e-07,0.0513230670893
272.144288577,9.12568840162,1.14710885281e-06,0.0504147371494
273.547094188,9.13001420117,1.380812887e-06,0.0495064072095
274.9498998,9.13434000073,1.61451692119e-06,0.0485980772696
276.352705411,9.13866580029,1.84822095538e-06,0.0476897473297
277.755511022,9.14299159985,2.08192498957e-06,0.0467814173898
279.158316633,9.14726011986,2.08247217631e-06,0.0459221033915
280.561122244,9.15147628094,1.86989195844e-06,0.0451075945985
281.963927856,9.15569244203,1.65731174057e-06,0.0442930858055
283.366733467,9.15990860311,1.4447315227e-06,0.0434785770125
284.769539078,9.1641247642,1.23215130483e-06,0.0426640682195
286.172344689,9.16834092529,1.01957108696e-06,0.0418495594265
287.575150301,9.17255708637,8.06990869095e-07,0.0410350506335
288.977955912,9.17677324746,5.94410651225e-07,0.0402205418405
290.380761523,9.18098940855,3.81830433355e-07,0.0394060330475
291.783567134,9.18520556963,1.69250215486e-07,0.0385915242544
293.186372745,9.18935405152,5.65993612122e-08,0.0378251216444
294.589178357,9.19331583388,2.1961320606e-07,0.0371914245371
295.991983968,9.19727761625,3.82627050908e-07,0.0365577274299
297.394789579,9.20123939861,5.45640895756e-07,0.0359240303227
298.79759519,9.20520118097,7.08654740604e-07,0.0352903332154
300.200400802,9.20916296333,8.71668585452e-07,0.0346566361082
301.603206413,9.21312474569,1.0346824303e-06,0.034022939001
303.006012024,9.21708652805,1.19769627515e-06,0.0333892418937
304.408817635,9.22104831042,1.36071012e-06,0.0327555447865
305.811623246,9.22501009278,1.52372396484e-06,0.0321218476793
307.21446826,9.22897113836,1.68646518578e-06,0.0314886271408
308.617234469,9.23284581744,1.53545672277e-06,0.0309058901201
310.02004008,9.23672060131,1.38718681388e-06,0.030323136867
311.422845691,9.24059538518,1.23891690498e-06,0.0297403836138
312.825651303,9.24447016905,1.09064699608e-06,0.0291576303607
314.228456914,9.24834495293,9.42377087182e-07,0.0285748771075
315.631262525,9.2522197368,7.94107178284e-07,0.0279921238544
317.034068136,9.25609452067,6.45837269386e-07,0.0274093706012
318.436873747,9.25996930454,4.97567360488e-07,0.0268266173481
319.839679359,9.26384408841,3.4929745159e-07,0.0262438640949
321.24248497,9.26771887229,2.01027542692e-07,0.0256611108418
322.645290581,9.27159365616,5.27576337943e-08,0.0250783575886
324.048096192,9.2753062006,1.0483893072e-07,0.0245746473372
325.450901804,9.278960494,2.28855045037e-07,0.0240993169693
326.853707415,9.28261478741,3.52871159353e-07,0.0236239866015
328.256513026,9.28626908082,4.76887273669e-07,0.0231486562336
329.659318637,9.28992337423,6.00903387986e-07,0.0226733258658
331.062124248,9.29357766764,7.24919502302e-07,0.0221979954979
332.46492986,9.29723196105,8.48935616618e-07,0.02172266513
333.867735471,9.30088625446,9.72951730935e-07,0.0212473347622
335.270541082,9.30454054786,1.09696784525e-06,0.0207720043943
336.673346693,9.30819484127,1.22098395957e-06,0.0202966740264
338.076152305,9.31184913468,1.34500007388e-06,0.0198213436586
339.478994895,9.31547157888,1.35772985903e-06,0.0193591950199
340.881786479,9.3190566798,1.24494599429e-06,0.0189124299647
342.284578062,9.32264178072,1.13216212956e-06,0.0184656649095
343.687369645,9.32622688164,1.01937826482e-06,0.0180188998542
345.090161228,9.32981198256,9.06594400082e-07,0.017572134799
346.492952811,9.33339708348,7.93810535345e-07,0.0171253697438
347.895744394,9.3369821844,6.81026670608e-07,0.0166786046885
349.298535978,9.34056728532,5.68242805871e-07,0.0162318396333
350.701327561,9.34415238624,4.55458941134e-07,0.015785074578
352.104119144,9.34773748716,3.42675076397e-07,0.0153383095228
353.506910727,9.35132258808,2.2989121166e-07,0.0148915444676
354.90970231,9.354907689,1.17107346923e-07,0.0144447794123
356.312625251,9.35847629525,2.02387169836e-08,0.0140036377371
357.715430862,9.36181990842,1.08866490548e-07,0.0136381795339
359.118236473,9.36516352158,1.97494264113e-07,0.0132727213306
360.521042084,9.36850713475,2.86122037678e-07,0.0129072631274
361.923847695,9.37185074792,3.74749811242e-07,0.0125418049241
363.326653307,9.37519436108,4.63377584807e-07,0.0121763467209
364.729458918,9.37853797425,5.52005358372e-07,0.0118108885176
366.132264529,9.38188158742,6.40633131936e-07,0.0114454303144
367.53507014,9.38522520058,7.29260905501e-07,0.0110799721111
368.937875752,9.38856881375,8.17888679066e-07,0.0107145139079
370.340681363,9.39191242692,9.0651645263e-07,0.0103490557047
371.743486974,9.39525604009,9.95144226195e-07,0.00998359750141
373.146292585,9.39859965325,1.08377199976e-06,0.00961813929816
374.549098196,9.4019069161,1.05779055264e-06,0.00926349147351
375.951903808,9.40519686714,9.77226563216e-07,0.00891399208233
377.354709419,9.40848681818,8.96662573792e-07,0.00856449269115
378.75751503,9.41177676922,8.16098584368e-07,0.00821499329996
380.160320641,9.41506672027,7.35534594944e-07,0.00786549390878
381.563126253,9.41835667131,6.5497060552e-07,0.0075159945176
382.965931864,9.42164662235,5.74406616096e-07,0.00716649512641
384.368737475,9.42493657339,4.93842626672e-07,0.00681699573523
385.771543086,9.42822652443,4.13278637248e-07,0.00646749634404
387.174348697,9.43151647547,3.32714647823e-07,0.00611799695286
388.577154309,9.43480642651,2.52150658399e-07,0.00576849756168
389.97995992,9.43809637755,1.71586668975e-07,0.00541899817049
391.382765531,9.44138632859,9.1022679551e-08,0.00506949877931
392.785571142,9.44463769425,1.7706562737e-08,0.00472653660583
394.188376754,9.4472354703,6.71606142389e-08,0.00449430696865
395.591182365,9.44983324635,1.16614665741e-07,0.00426207733147
396.993987976,9.4524310224,1.66068717243e-07,0.00402984769429
398.396793587,9.45502879845,2.15522768745e-07,0.00379761805711
399.799599198,9.45762657449,2.64976820246e-07,0.00356538841993
401.20240481,9.46022435054,3.14430871748e-07,0.00333315878275
402.605210421,9.46282212659,3.6388492325e-07,0.00310092914558
404.008016032,9.46541990264,4.13338974752e-07,0.0028686995084
405.410821643,9.46801767869,4.62793026254e-07,0.00263646987122
406.813627255,9.47061545474,5.12247077756e-07,0.00240424023404
408.216432866,9.47321323079,5.61701129258e-07,0.00217201059686
409.619238477,9.47581100684,6.1115518076e-07,0.00193978095968
411.022044088,9.47840878288,6.60609232261e-07,0.0017075513225
412.424849699,9.48099152522,6.69120088872e-07,0.00147880384741
413.827655311,9.48355466919,6.24256240785e-07,0.0012545958171
415.230460922,9.48611781316,5.79392392698e-07,0.0010303877868
416.633266533,9.48868095713,5.34528544611e-07,0.000806179756492
418.036072144,9.4912441011,4.89664696523e-07,0.000581971726187
419.438877756,9.49380724507,4.44800848436e-07,0.000357763695883
420.841683367,9.49637038904,3.99937000349e-07,0.000133555665579
422.244488978,9.498933533,3.55073152262e-07,-9.06523647257e-05
423.647294589,9.50149667697,3.10209304175e-07,-0.00031486039503
425.0501002,9.50405982094,2.65345456088e-07,-0.000539068425334
426.452905812,9.50662296491,2.20481608001e-07,-0.000763276455639
427.855711423,9.50918610888,1.75617759913e-07,-0.000987484485943
429.258517034,9.51174925285,1.30753911826e-07,-0.00121169251625
430.661322645,9.51431239682,8.58900637391e-08,-0.00143590054655
432.064128257,9.51687554079,4.1026215652e-08,-0.00166010857686
433.466933868,9.51882845777,2.45018361907e-08,-0.0017826098643
434.869739479,9.5200682522,4.10954842668e-08,-0.00178625476966
436.27254509,9.52130804664,5.76891323429e-08,-0.00178989967502
437.675350701,9.52254784107,7.4282780419e-08,-0.00179354458038
439.078156313,9.52378763551,9.0876428495e-08,-0.00179718948574
440.480961924,9.52502742994,1.07470076571e-07,-0.0018008343911
441.883767535,9.52626722438,1.24063724647e-07,-0.00180447929646
443.286573146,9.52750701881,1.40657372723e-07,-0.00180812420182
444.689378758,9.52874681324,1.57251020799e-07,-0.00181176910718
446.092184369,9.52998660768,1.73844668875e-07,-0.00181541401254
447.49498998,9.53122640211,1.90438316951e-07,-0.0018190589179
448.897795591,9.53246619655,2.07031965028e-07,-0.00182270382326
450.300601202,9.53370599098,2.23625613104e-07,-0.00182634872862
451.703406814,9.53494578541,2.4021926118e-07,-0.00182999363398
453.106212425,9.53618557985,2.56812909256e-07,-0.00183363853935
454.509018036,9.5374185359,2.58014293658e-07,-0.00183624759752
455.911823647,9.53864432152,2.43075999824e-07,-0.00183777051005
457.314629259,9.53987010714,2.28137705991e-07,-0.00183929342257
458.71743487,9.54109589276,2.13199412158e-07,-0.0018408163351
460.120240481,9.54232167838,1.98261118325e-07,-0.00184233924762
461.523046092,9.543547464,1.83322824491e-07,-0.00184386216015
462.925851703,9.54477324962,1.68384530658e-07,-0.00184538507267
464.328657315,9.54599903524,1.53446236825e-07,-0.0018469079852
465.731462926,9.54722482086,1.38507942992e-07,-0.00184843089772
467.134268537,9.54845060648,1.23569649159e-07,-0.00184995381025
468.537074148,9.5496763921,1.08631355325e-07,-0.00185147672277
469.93987976,9.55090217772,9.36930614921e-08,-0.0018529996353
471.342685371,9.55212796334,7.87547676589e-08,-0.00185452254782
472.745490982,9.55335374896,6.38164738256e-08,-0.00185604546035
474.148296593,9.55457953458,4.88781799924e-08,-0.00185756837287
475.551102204,9.5558053202,3.39398861592e-08,-0.0018590912854
476.953907816,9.55699459531,1.95171883269e-08,-0.00185720133862
478.356713427,9.55699472034,2.18874920663e-08,-0.00174415430061
479.759519038,9.55699484536,2.42577958056e-08,-0.00163110726261
481.162324649,9.55699497039,2.6628099545e-08,-0.00151806022461
482.565130261,9.55699509542,2.89984032844e-08,-0.0014050131866
483.967935872,9.55699522044,3.13687070237e-08,-0.0012919661486
485.370741483,9.55699534547,3.37390107631e-08,-0.0011789191106
486.773547094,9.55699547049,3.61093145024e-08,-0.00106587207259
488.176352705,9.55699559552,3.84796182418e-08,-0.00095282503459
489.579158317,9.55699572055,4.08499219811e-08,-0.000839777996586
490.981963928,9.55699584557,4.32202257205e-08,-0.000726730958583
492.384769539,9.5569959706,4.55905294599e-08,-0.00061368392058
493.78757515,9.55699609562,4.79608331992e-08,-0.000500636882577
495.190380762,9.55699622065,5.03311369386e-08,-0.000387589844574
496.593186373,9.55699634567,5.2701440678e-08,-0.000274542806571
497.995991984,9.5569964707,5.50717444173e-08,-0.000161495768567
499.398797595,9.55699659573,5.74420481567e-08,-4.84487305642e-05
